Starting network training
INFO: iteration 50: 176681.046875
INFO: iteration 100: 27533.052734375
INFO: iteration 150: 13721.5390625
INFO: iteration 200: 11824.0283203125
INFO: iteration 250: 10224.7890625
INFO: iteration 300: 6314.9365234375
INFO: iteration 350: 7248.14111328125
INFO: iteration 400: 10390.060546875
INFO: iteration 450: 9457.658203125
INFO: iteration 500: 6761.5693359375
INFO: iteration 550: 8432.7236328125
INFO: iteration 600: 6372.04150390625
INFO: iteration 650: 5846.43505859375
INFO: iteration 700: 8532.4541015625
INFO: iteration 750: 9198.32421875
INFO: iteration 800: 5298.8564453125
INFO: iteration 850: 8314.61328125
INFO: iteration 900: 6750.58056640625
INFO: iteration 950: 5954.74072265625
INFO: iteration 1000: 6189.96337890625
INFO: iteration 1050: 9188.7978515625
INFO: iteration 1100: 7762.50830078125
INFO: iteration 1150: 7760.63720703125
INFO: iteration 1200: 7635.16650390625
INFO: iteration 1250: 4261.59375
INFO: iteration 1300: 5622.71533203125
INFO: iteration 1350: 9797.1240234375
INFO: iteration 1400: 7961.91552734375
INFO: iteration 1450: 5818.1865234375
INFO: iteration 1500: 7892.83984375
INFO: iteration 1550: 5901.2265625
INFO: iteration 1600: 4935.61669921875
INFO: iteration 1650: 7322.33251953125
INFO: iteration 1700: 10813.8720703125
INFO: iteration 1750: 4329.916015625
INFO: iteration 1800: 8213.3359375
INFO: iteration 1850: 6708.7626953125
INFO: iteration 1900: 4339.31298828125
INFO: iteration 1950: 6517.0595703125
INFO: iteration 2000: 8413.5810546875
INFO: iteration 2050: 7836.2060546875
INFO: iteration 2100: 7508.2353515625
INFO: iteration 2150: 7145.306640625
INFO: iteration 2200: 4198.57177734375
INFO: iteration 2250: 5247.33203125
INFO: iteration 2300: 7952.3056640625
INFO: iteration 2350: 7524.4892578125
INFO: iteration 2400: 4654.25634765625
INFO: iteration 2450: 7468.845703125
INFO: iteration 2500: 5178.52783203125
INFO: iteration 2550: 4477.2998046875
INFO: iteration 2600: 6131.6015625
INFO: iteration 2650: 7280.271484375
INFO: iteration 2700: 5167.64453125
INFO: iteration 2750: 6197.06884765625
INFO: iteration 2800: 5956.4658203125
INFO: iteration 2850: 3766.10595703125
INFO: iteration 2900: 4973.21923828125
INFO: iteration 2950: 6879.333984375
INFO: iteration 3000: 6410.77783203125
INFO: iteration 3050: 4838.50439453125
INFO: iteration 3100: 5887.39453125
